ep,step,score,aug_score,exploration_rate
68,1000,168.39559650272275,-1123.168554008173,0.01
69,277,250.61436425612595,-1087.3586733970114,0.01
70,1000,93.41814476137877,-1707.754228479025,0.01
71,140,30.83668044699658,-1059.676880129659,0.01
72,1000,139.12875777146797,-1204.9313030324547,0.01
73,1000,103.03276866489624,-1524.1406403573528,0.01
74,214,9.329044282341926,-1268.746310971772,0.01
75,160,-57.85761634012111,-1214.0131225938285,0.01
76,478,222.69448833137693,-2645.7958268711304,0.01
77,505,221.52616529906595,-2296.6379668056597,0.01
78,1000,102.36449514893035,-1545.1446558382063,0.01
79,1000,160.2950771990571,-1842.1258429997242,0.01
80,252,298.5527546228727,-859.1229081586742,0.01
81,360,223.03788626658155,-1384.5791589698206,0.01
82,102,-81.97733159091874,-1063.915590396267,0.01
83,1000,157.090412591369,-1408.5074730345307,0.01
84,293,148.72131105419027,-2516.5762924039773,0.01
85,185,-14.48778540467093,-1121.9283181881824,0.01
86,78,40.77710603372054,-490.1650536758004,0.01
87,433,283.15575902805176,-1921.3359015706533,0.01
88,483,266.1650947170991,-1039.2029246246686,0.01
89,138,18.010954177459183,-1354.1323658807812,0.01
90,959,183.66097149364978,-2635.2954208100136,0.01
91,69,14.900569193953928,-560.4486495024018,0.01
92,1000,130.89570481728745,-1544.3668811778823,0.01
93,69,6.837528904270158,-553.1817970868912,0.01
94,80,-13.992194742085914,-740.6053578100452,0.01
95,77,3.7471707977473585,-700.9334846705079,0.01
96,69,-12.414555491697755,-584.3163183753422,0.01
97,73,-32.73847863738315,-655.6561456127919,0.01
98,1000,126.7986675523517,-1287.3411942606274,0.01
99,204,-83.43512974412879,-2290.177920625672,0.01
100,190,-64.93685485969675,-2613.446858862296,0.01
101,145,-55.207022629549414,-1628.7597419143292,0.01
102,335,226.01359496447287,-1341.2490715624751,0.01
103,424,263.8790282594071,-1059.6579610313252,0.01
104,113,-74.5457267637025,-1366.2301462066016,0.01
105,1000,151.86431676530515,-1531.0513641057742,0.01
106,110,-11.548452808487824,-930.9706499804405,0.01
107,433,294.25288807675463,-999.4055688024462,0.01
108,98,-37.785157644248116,-1162.1019261554459,0.01
109,90,-65.44415153994103,-1055.5561190607295,0.01
110,110,-126.15910237312055,-1522.032064489384,0.01
111,116,-72.97033219438144,-1196.048896411812,0.01
112,385,196.4836133586689,-1746.1035017965141,0.01
113,110,-44.1600546769035,-1131.3509888357653,0.01
114,76,-26.52654377461677,-688.922694546145,0.01
115,286,240.30689124813043,-1113.9725766082618,0.01
116,71,-28.449692666913606,-748.618204301606,0.01
117,82,-17.035633281854984,-926.8125469079739,0.01
118,112,-15.531380017697415,-1172.843390940166,0.01
119,72,26.95563078917465,-575.1150721398753,0.01
120,78,-17.895148698846413,-650.6763505513319,0.01
121,215,224.0803829933083,-1023.7266488486398,0.01
122,208,247.51040209763514,-932.54758831759,0.01
123,83,19.482446472805194,-659.7382426199573,0.01
124,106,34.80668780349666,-604.0399096049139,0.01
125,472,240.29511174270914,-1269.6459944598232,0.01
126,197,-30.188302138702596,-1678.360681710182,0.01
127,243,268.83462361684985,-906.1162825917644,0.01
128,654,218.7570849126769,-2949.5239882638734,0.01
129,315,190.24486646008398,-2278.434152247394,0.01
130,337,155.14744517679532,-1688.1503007929084,0.01
131,371,233.20468522723513,-1562.3464076893408,0.01
132,403,219.1593193480773,-1557.928631099672,0.01
133,232,-25.298875820640006,-1627.8234726118303,0.01
134,447,225.892897790459,-1339.91336030916,0.01
135,395,305.170563766335,-935.4513588097666,0.01
136,544,184.4688651119062,-2076.027393298373,0.01
137,230,267.11921963240013,-1002.9765691981854,0.01
138,97,-47.02017928423997,-838.2060363324982,0.01
139,110,-89.45520623918866,-1109.22077738546,0.01
140,282,-17.15489164385943,-1645.2787621454104,0.01
141,288,255.46443176953073,-1065.2371634874464,0.01
142,150,48.12771716343349,-1659.5110554229261,0.01
143,189,262.8030705625953,-491.0814487559305,0.01
144,168,31.12475127316486,-1901.6136955296665,0.01
145,213,254.7952959375593,-561.2795489842632,0.01
146,77,-16.807564011838082,-705.090584400173,0.01
147,113,-38.78541768375494,-1203.649978428946,0.01
148,151,14.019623454110828,-1717.75241390857,0.01
149,787,178.58254598738745,-2553.0370101821472,0.01
150,89,-68.8551136550569,-869.1831617824686,0.01
151,153,-3.6665265154509825,-877.8945393339447,0.01
152,103,-64.67303134528507,-1119.345022137552,0.01
153,85,-35.06447213718474,-944.1661947967277,0.01
154,263,248.45673005387204,-980.2396560354146,0.01
155,66,-35.33305426836303,-626.5765748115747,0.01
156,201,-12.562037834440147,-1470.3959797532386,0.01
157,58,-48.49335323332191,-522.8863627348309,0.01
158,109,-10.673035825920849,-925.7793702095203,0.01
159,78,-25.812464736175073,-675.1860497870999,0.01
160,359,232.39963742213115,-1140.4531865746685,0.01
161,69,6.176211224479772,-560.1416592387649,0.01
162,89,-89.0101728047472,-994.5640357089453,0.01
163,268,208.92012507183347,-1527.3321507213973,0.01
164,122,10.132120214253021,-1067.193215112351,0.01
165,398,290.6617815937374,-720.2408855524188,0.01
166,85,30.50870230982528,-568.8456334443533,0.01
167,92,18.544084323388944,-568.6859110566503,0.01
168,71,-15.803089958309172,-628.0012418578108,0.01
169,310,260.1341322943738,-1464.1842222949676,0.01
170,94,-64.7728143468857,-1025.8158053992668,0.01
171,62,-1.5072406463774968,-512.2333795678321,0.01
172,157,-54.626948091734654,-2348.8929646309193,0.01
173,152,-54.24636364588896,-1947.3076577917695,0.01
174,76,-55.213077637537936,-703.3612459443352,0.01
175,135,15.617893538234199,-1263.9793496953503,0.01
176,80,-54.94022285457875,-762.8160208266618,0.01
177,115,5.328157971595175,-962.4032168635341,0.01
178,60,-28.618170548239732,-486.1323629985654,0.01
179,159,39.446085385681215,-1598.05412173813,0.01
180,287,276.0791228176266,-1486.6808174495247,0.01
181,93,8.536914434907018,-618.1469381328964,0.01
182,358,219.16512155172222,-925.314789452296,0.01
183,208,221.59655124384804,-744.2486880050346,0.01
184,75,-20.602934636817366,-604.1496523369003,0.01
185,110,-23.2608534654738,-1085.4989901141398,0.01
186,119,-33.73137722847632,-1094.6093984321553,0.01
187,329,217.60364610148758,-1072.4561375370465,0.01
188,292,230.7858041773948,-1543.9326244376193,0.01
189,93,31.37179841822376,-620.1001610559233,0.01
190,205,241.78893464990574,-907.131233195302,0.01
191,256,246.0262620929712,-1428.7025470259991,0.01
192,271,258.75145661100544,-641.8166030724586,0.01
193,249,288.3415476646478,-818.5472989350751,0.01
194,300,235.03889295978354,-1101.2488069017834,0.01
195,210,-177.32549927909042,-2415.574808523655,0.01
196,470,236.84424465412383,-2330.349080264504,0.01
197,354,238.14601153249632,-2276.6593054053574,0.01
198,365,223.50134423438095,-1714.4478828602698,0.01
199,213,252.9042396556661,-947.1622072181588,0.01
200,211,-23.395404424139187,-1985.829848529742,0.01
201,320,212.30109362433708,-1154.4459748008376,0.01
202,158,19.583139260016324,-1520.7295808860138,0.01
203,210,244.2876713486009,-865.1502757663288,0.01
204,164,-4.542248933601499,-1078.6147009348751,0.01
205,253,263.6497270984826,-773.6605603820221,0.01
206,92,14.369106342802525,-761.0997792321526,0.01
207,257,276.0201538921633,-1703.2092027404035,0.01
208,427,241.58956376949448,-1618.321372732777,0.01
209,446,232.28037412164542,-791.2277675476898,0.01
210,270,263.2219535724299,-832.7826512973825,0.01
211,226,242.5504095222535,-696.4157287846052,0.01
212,130,11.474852918412893,-1078.5130231851372,0.01
213,140,-118.40190526336656,-1810.579663098381,0.01
214,272,259.43137990872657,-1290.411843246167,0.01
215,149,27.05123711254238,-1323.0768565939018,0.01
216,233,279.4290087025775,-693.0805468038265,0.01
217,358,204.92830441104923,-2045.0818383111177,0.01
218,221,-6.351296543301984,-2130.5429162505734,0.01
219,218,296.1571341261749,-695.9159071443119,0.01
220,194,222.9191006413847,-788.6538670797647,0.01
221,277,-30.34430693179712,-3629.6096174050704,0.01
222,101,-12.711326230631315,-857.0027849775151,0.01
223,314,259.0316012481908,-700.6350020135301,0.01
224,110,14.040703264215765,-670.3836828632873,0.01
225,523,207.6445797194693,-1429.671844945064,0.01
226,249,252.34526706704366,-1220.0226763948258,0.01
227,139,-20.43667414692578,-1235.274762180646,0.01
228,817,240.55501583073212,-3186.086376523478,0.01
229,258,244.88796877014917,-991.9815202670507,0.01
230,310,210.14677772977726,-2038.2116507254696,0.01
231,117,8.13967035942737,-1025.3859394919216,0.01
232,132,22.968191374704915,-960.4713589534796,0.01
233,331,243.41681631460602,-1041.3538505421784,0.01
234,335,213.21759848584486,-2030.4291315962637,0.01
235,99,54.947040657087,-585.4345015589679,0.01
236,85,22.815459129637915,-536.0753941328542,0.01
237,206,-23.020784201680172,-1143.4723359059985,0.01
238,134,6.007653253287913,-1220.2530307116494,0.01
239,208,3.1727272015804147,-1541.7749323792127,0.01
240,200,-24.529068359286356,-2002.7568972586846,0.01
241,422,186.34860861059627,-1778.3838450425271,0.01
242,281,-19.790526992732524,-1725.107935740237,0.01
243,473,205.57565684605606,-3271.092847006505,0.01
244,113,15.347861794395484,-1344.1669132582715,0.01
245,234,273.3044701133392,-646.5099334177152,0.01
246,192,0.06378937815875929,-2382.8751197892657,0.01
247,109,33.00658204094751,-697.1146753258978,0.01
248,64,-66.83784997243913,-567.4178317972878,0.01
249,219,-32.49815361090327,-1660.9828275114332,0.01
250,204,29.167310543916443,-1702.2269981346576,0.01
251,223,241.31247061266404,-920.5259752993346,0.01
252,188,299.11852980472565,-397.2580997488349,0.01
253,834,239.44138359332428,-1602.8892722484727,0.01
254,96,-58.368626671490986,-948.8741941392619,0.01
255,238,-1.6374779001459387,-1247.0853476887685,0.01
256,202,-224.11604085265049,-1689.7397868919961,0.01
257,467,207.0051058483069,-2857.2294928346478,0.01
258,310,220.778545770052,-1175.34205611858,0.01
259,91,16.43576755321513,-499.18525003287544,0.01
260,471,251.181790775808,-829.8694768583675,0.01
261,212,223.09638573327896,-1231.5038088662,0.01
262,228,-45.45462076629316,-2368.0689257559875,0.01
263,137,-16.2833909671223,-1803.9748485367209,0.01
264,363,241.16105049644068,-766.9561349289215,0.01
265,78,-32.33432320631697,-834.5886511144749,0.01
266,84,70.80265733743161,-506.73366264808874,0.01
267,335,248.75599412050042,-874.6869465425794,0.01
268,133,5.764602872766872,-1314.283558648786,0.01
269,154,13.202452323570782,-1308.5976035679362,0.01
270,166,269.737646159579,-529.0423176890678,0.01
271,119,-182.83459218816657,-1462.2074152961536,0.01
272,107,-45.20667990286307,-1067.039718205001,0.01
273,241,224.12832991049174,-864.4733326456831,0.01
274,322,212.48125545622304,-935.7778084532767,0.01
275,94,-19.161107980765024,-1059.487223693288,0.01
276,256,247.82411456841695,-1122.0119431196642,0.01
277,233,215.41627859082064,-824.6570781365139,0.01
278,378,260.6008106157278,-1723.4962872961428,0.01
279,124,-12.500539503701091,-1168.5531145429125,0.01
280,292,245.23082763174736,-1152.6493041947847,0.01
281,276,234.14044992060735,-896.9178888344939,0.01
282,219,-46.20841967973959,-2066.68327784732,0.01
283,103,-6.754340410615711,-1051.1136663395782,0.01
284,287,233.13094344216597,-1113.1322767114657,0.01
285,215,249.41185638740816,-624.8698159588517,0.01
286,83,-21.6982229688643,-927.9698180483158,0.01
287,337,274.9301025343326,-1227.661622063981,0.01
288,241,195.39760454476396,-953.5987317244294,0.01
289,142,-150.0581619988992,-1861.4675140295037,0.01
290,271,246.3199584954239,-795.1669741678229,0.01
291,165,38.1172755752321,-1646.1761425509492,0.01
292,299,223.23811886841793,-993.702915837396,0.01
293,725,250.59661171339332,-3677.0978174364586,0.01
294,302,242.47660858792926,-1229.4771452131322,0.01
295,232,256.5129771532978,-825.2943581524861,0.01
296,266,-47.14906568400008,-2439.004260483281,0.01
297,172,295.67709354485726,-377.8344738619646,0.01
298,169,1.5255608517063308,-1665.7489988193524,0.01
299,246,256.67646365254825,-657.6312688486355,0.01
300,593,145.39251174834183,-2109.5089979516497,0.01
301,113,-48.24749297527317,-1220.1029140438843,0.01
302,226,246.29447648905602,-1819.3450651886078,0.01
303,199,251.41310386427432,-618.0005476400174,0.01
304,282,278.50020970383696,-1095.9042281279974,0.01
305,213,273.46442556534225,-858.3678281812736,0.01
306,466,276.07022905619294,-1289.6709826612396,0.01
307,258,241.19498052549673,-1456.4038048719246,0.01
308,186,204.2422427050888,-1331.4772081374995,0.01
309,129,-49.26779119439759,-1451.2533616533253,0.01
310,114,21.08793180288879,-761.6785095111261,0.01
311,400,248.6277009361432,-2472.2269479984766,0.01
312,195,-17.96452146134486,-1511.5304508327417,0.01
313,264,240.58841423011984,-824.9703766295304,0.01
314,187,166.95523746563214,-1570.2748489488595,0.01
315,363,273.0572618095928,-2072.089828710179,0.01
316,288,247.80301761028602,-810.4070576557839,0.01
317,212,-10.050825231684158,-1562.6234404400204,0.01
318,83,51.81581121242422,-483.5346449054608,0.01
319,1000,30.553691406323466,-6406.854646396296,0.01
320,273,242.37082221403594,-1893.850160656982,0.01
321,515,187.4920668187288,-3091.2322399434292,0.01
322,358,260.5898917190916,-1215.1791940235569,0.01
323,180,298.37364818168095,-838.6586897689774,0.01
324,250,250.99218212125317,-676.7967249461891,0.01
325,121,-3.3058967973378515,-1367.0729323170422,0.01
326,61,-41.470042835705414,-646.3088622649835,0.01
327,94,-33.589100094342456,-1040.0371848901896,0.01
328,143,-38.909652000578845,-1642.0928180127455,0.01
329,520,240.77043936320825,-2299.418344369969,0.01
330,495,269.3643331540065,-1567.607470205333,0.01
331,265,197.5591575635754,-1082.9671943152216,0.01
332,328,247.81206755095553,-1584.809083168976,0.01
333,137,-13.913722096991492,-1686.5364710921906,0.01
334,94,43.362571194866376,-649.2065927590191,0.01
335,184,211.80198758731797,-1648.758530301198,0.01
336,163,244.59361673008428,-1055.4174629538156,0.01
337,107,28.27642239724338,-1202.521251383227,0.01
338,121,49.14615455609129,-952.9047071037177,0.01
339,205,252.02191365377294,-904.1555554918502,0.01
340,160,278.6574025211369,-354.32199484631644,0.01
341,352,204.99641920254635,-1038.1440832150442,0.01
342,306,235.83027039620023,-657.1477594859247,0.01
343,141,-8.27328492043695,-1266.087272261214,0.01
344,175,279.373640465575,-495.678035828377,0.01
345,560,176.7090421464336,-1964.9330225979384,0.01
346,85,-42.881962027048594,-951.0717230626583,0.01
347,278,261.9989608210509,-732.6249021529168,0.01
348,158,278.4944157509261,-399.0708813401335,0.01
349,235,233.7414013712567,-760.6789069836352,0.01
350,496,268.34528205114793,-1672.887986919825,0.01
351,170,280.8374794891041,-440.51142038532464,0.01
352,113,-48.20277462201436,-1239.2391665647756,0.01
353,243,-5.329106121127452,-1065.1228483253294,0.01
354,165,-45.758095695243455,-2206.208185278416,0.01
355,103,-26.459174766051433,-1091.4475785985912,0.01
356,358,253.9078588525694,-2162.6681561304345,0.01
357,252,-72.23082258197896,-2630.352856456948,0.01
358,326,229.70910575237681,-1202.6358066452972,0.01
359,306,244.04052942445577,-1409.6080824228543,0.01
360,100,33.63302821111344,-714.3842599279761,0.01
361,258,233.05509709288526,-1243.0464115436068,0.01
362,204,254.86632845444376,-779.3190777119174,0.01
363,258,223.85938901636197,-816.2140447008268,0.01
364,341,227.60955093700557,-1103.9484669402452,0.01
365,423,260.6819020707253,-2735.2671050622967,0.01
366,359,208.6603391811289,-1991.254920294687,0.01
367,209,-18.903044288309687,-1485.7528959300182,0.01
368,150,-86.9007731072738,-1654.958573398844,0.01
369,178,260.10810108728833,-522.0957914626613,0.01
370,149,249.5436279103839,-503.8471452099524,0.01
371,758,156.42154716601,-3951.51266178023,0.01
372,403,201.09870004766464,-1481.7183447136588,0.01
373,262,220.09707353751767,-1496.0632852444091,0.01
374,205,8.104370025823087,-1600.30187359648,0.01
375,392,213.99164093845002,-1070.6792267313062,0.01
376,178,258.36304054837575,-516.0411712695158,0.01
377,302,235.95023582491154,-1591.2848645282256,0.01
378,191,284.1908706503677,-339.85506286773284,0.01
379,251,-10.394470111425548,-1700.2041931698493,0.01
380,184,271.05073371034587,-670.0496826966422,0.01
381,268,234.34599588260832,-1448.5846819754859,0.01
382,237,251.26350750376736,-756.6136622584653,0.01
383,442,202.04650457118942,-2807.3120575307976,0.01
384,255,-159.72369264408036,-1763.0537662696274,0.01
385,341,280.5216705523163,-837.1544707539757,0.01
386,203,272.27930809674126,-628.6103906795582,0.01
387,214,238.83906067563933,-1222.6922048619926,0.01
388,199,265.18324249502473,-1325.8847102887523,0.01
389,489,265.4670919437823,-1843.7352499964722,0.01
390,335,-161.6135813794073,-2992.067595658354,0.01
391,225,224.05007507486513,-1094.6973705587695,0.01
392,277,231.5910693783241,-1027.7740647770531,0.01
393,196,285.62028563145464,-519.8807244802562,0.01
394,282,254.54171656832176,-1617.569460787368,0.01
395,330,242.36095437247715,-2263.27264195666,0.01
396,249,230.012756415893,-869.8418980384997,0.01
397,217,277.096891305069,-1150.3917593442509,0.01
398,98,-67.58501487468585,-901.030652494274,0.01
399,111,-2.72363509664423,-898.6196680937603,0.01
400,192,218.3380624451607,-764.5250818566481,0.01
401,302,234.46857120491134,-2194.8069471947492,0.01
402,251,304.09294311839193,-841.0467911411816,0.01
403,1000,93.48354290922539,-2810.5728489348353,0.01
404,241,251.26840392467747,-1048.004143046072,0.01
405,154,269.6742640960586,-457.1364747817719,0.01
406,321,189.13243417535244,-1890.2458096996818,0.01
407,117,4.7418954796799255,-1238.7009171195614,0.01
408,242,249.48764314150867,-1066.330527598296,0.01
409,107,3.359648111192655,-827.5343694488655,0.01
410,491,289.41840834934095,-1343.5863955422572,0.01
411,158,262.25715076879294,-865.8486197017814,0.01
412,193,26.333001024144096,-1326.3274853177759,0.01
413,185,17.81367494540237,-1505.5925069214832,0.01
414,341,193.39400660713625,-2771.1583632952384,0.01
415,244,251.30292856851545,-1409.6655117380903,0.01
416,211,300.4482761348578,-737.5701456814467,0.01
417,637,212.71928366612255,-1893.8745867985895,0.01
418,205,298.4394880763673,-861.6742497559223,0.01
419,146,6.826507009556337,-801.4738279087568,0.01
420,159,283.4558164057671,-347.9357223454278,0.01
421,96,3.627279769059143,-752.6687362646794,0.01
422,178,270.7798716433861,-458.3943915140877,0.01
423,342,273.2971808449851,-1938.3799707186865,0.01
424,546,207.7872931294603,-1672.7437677250928,0.01
425,173,285.67396324067283,-653.1677001930319,0.01
426,130,54.769649056220175,-1137.912448032325,0.01
427,301,232.73883814505268,-2123.9485640271946,0.01
428,204,264.9913699067354,-638.8196458599604,0.01
429,224,272.4418796316437,-1017.0668749432828,0.01
430,124,-63.10144199897637,-1588.7610422438102,0.01
431,228,297.5969677176687,-704.3945028352979,0.01
432,575,270.65439195787746,-2318.4313198578375,0.01
433,403,201.76215626627015,-1940.5215899454884,0.01
434,269,181.2245308501491,-2430.6122578088343,0.01
435,219,264.34953218903627,-1003.7937698070957,0.01
436,919,226.15936906719554,-2545.330396264887,0.01
437,266,240.40081964696643,-1081.8558340297748,0.01
438,238,277.19636746832725,-939.6782128092534,0.01
439,215,192.3267213079945,-968.5227029177486,0.01
440,75,-30.367395108765038,-774.4687314557035,0.01
441,91,-63.267108911970126,-956.9106001009653,0.01
442,211,255.6145406235931,-753.5662650723478,0.01
443,424,189.79538004173057,-2968.9965817259804,0.01
444,82,-62.85813811516099,-976.6893131127731,0.01
445,453,222.20757859025915,-908.3031338478216,0.01
446,201,283.68968515875406,-825.4700815932273,0.01
447,163,273.8892316265478,-303.36982071281165,0.01
448,174,268.5444315487206,-542.4169654289342,0.01
449,230,186.35591390761195,-1764.193489987081,0.01
450,207,228.05728289393235,-1070.5016881171468,0.01
451,366,280.2622962802134,-1043.531907426643,0.01
452,212,250.04256686396545,-1003.2986695462325,0.01
453,199,227.0488942796609,-979.0733371572326,0.01
454,79,48.726631852719265,-461.34136447120454,0.01
455,90,-25.925788840677797,-779.6432211654521,0.01
456,105,-25.320868669599847,-1085.5998388263956,0.01
457,263,208.16475961911925,-2106.649195709309,0.01
458,187,264.8387326773637,-704.3648442315484,0.01
459,230,185.0992621199481,-1860.3074990844086,0.01
460,360,218.46338618544635,-2348.79614578911,0.01
461,228,243.68179588703077,-1559.7254717506353,0.01
462,293,264.9048723942003,-1556.3493865958098,0.01
463,473,209.50815306863024,-1270.2574209589202,0.01
464,357,231.51177594960583,-1208.2307104353245,0.01
465,248,295.4192854818739,-1258.0550758331465,0.01
466,191,15.714248411342297,-1444.517702680213,0.01
467,169,61.90642108886635,-1167.618785919835,0.01
468,236,275.68877451757004,-602.5184125209277,0.01
469,338,192.88380083606205,-1039.1437000492424,0.01
470,174,223.05759651869192,-1069.9697914947421,0.01
471,119,34.75701885565124,-911.9162569447707,0.01
472,144,17.608914564123566,-1062.8632741931433,0.01
473,378,213.33637472080082,-1369.6531910465462,0.01
474,193,252.4796968608635,-671.7245323705371,0.01
475,79,-47.754960672568025,-797.1784537961805,0.01
476,235,283.44948501725116,-1041.7268603867826,0.01
477,212,205.4430159263496,-1020.2960987958875,0.01
478,409,267.822739708815,-1271.7833387925684,0.01
479,200,257.31946721712984,-727.6131337195324,0.01
480,85,-17.273265720669514,-748.5509442084912,0.01
481,171,269.8572539483177,-811.661699068176,0.01
482,127,45.24047782052887,-868.4399306657238,0.01
483,165,49.78910060019854,-1535.504203439898,0.01
484,390,221.28022444894046,-1203.05715940011,0.01
485,67,-53.626985817039554,-791.7089975409301,0.01
486,119,23.864822633042735,-675.3238695432062,0.01
487,213,273.0358485657151,-737.8011855111159,0.01
488,102,-36.76878972316271,-1057.257232464497,0.01
489,220,-4.174277957788618,-2076.9746423979786,0.01
490,89,-34.30064213655061,-947.3593646493468,0.01
491,209,277.0288391234324,-996.9951267481326,0.01
492,184,251.7701750508758,-844.2586395876823,0.01
493,192,236.26582996011703,-1500.3119472498508,0.01
494,97,-93.78077164833302,-1363.5325589923266,0.01
495,243,272.54112611403696,-1112.2929105128155,0.01
496,200,230.3825243211515,-1140.4040274374945,0.01
497,177,211.85363572638892,-964.9269197453877,0.01
498,74,-14.925121915162606,-583.8209775053983,0.01
499,63,20.271960720364135,-455.40456758584827,0.01
500,129,-124.63961916677346,-1372.231364023682,0.01
501,83,33.25753475934141,-558.5408451258077,0.01
502,228,222.12825550826662,-1052.4948905631215,0.01
503,241,247.63408515519575,-989.9256767722102,0.01
504,223,218.81399529284545,-1180.8846301352905,0.01
505,81,-89.63436610445717,-1189.2227014285354,0.01
506,278,288.49131533768684,-1267.010142457931,0.01
507,272,275.9279248613824,-470.6576304224353,0.01
508,83,18.942111678183153,-589.8165972647312,0.01
509,382,258.65062982957204,-1370.694719123929,0.01
510,97,-4.452272037696034,-1066.290483003203,0.01
511,184,232.27113286906655,-622.2225720883554,0.01
512,274,274.8286443034581,-1020.9226536372751,0.01
513,175,279.4919008785028,-775.7477467897011,0.01
514,304,204.86184696926546,-2492.690639270173,0.01
515,232,229.19591033502707,-795.5502678694143,0.01
516,253,211.33858100698143,-889.5104303535684,0.01
517,421,265.74356475716536,-1936.3502976334444,0.01
518,243,274.0691769581541,-1831.9501858304932,0.01
519,99,32.83401198623247,-819.959789584137,0.01
520,102,-19.972548416627276,-905.712828595934,0.01
521,128,-12.715411694527901,-1056.8514406339195,0.01
522,436,240.5163261204779,-1443.688848691172,0.01
523,233,246.9979138605839,-1604.7476919606129,0.01
524,160,243.55142679563275,-522.0797428369101,0.01
525,256,241.2125183998658,-1340.624887916906,0.01
526,156,267.8931866461128,-416.2181419038028,0.01
527,76,43.33750457598728,-516.4572530317547,0.01
528,682,246.6103951844782,-2861.9940274462624,0.01
529,643,238.27154700389414,-1721.647648021283,0.01
530,172,253.58633150145127,-762.6072829009852,0.01
531,80,-27.635797134029986,-857.4429899848873,0.01
532,198,235.93556924234213,-1013.1628689891072,0.01
533,147,244.77598725378846,-1014.9188241499633,0.01
534,191,278.50190364924055,-534.8328655172996,0.01
535,204,304.6369133908278,-528.9682348414811,0.01
536,87,36.7622223537106,-548.1189898809025,0.01
537,222,307.05059651048066,-1071.0703198938143,0.01
538,203,250.85053303820348,-872.9229546881627,0.01
539,198,179.54329030339866,-1852.752368350202,0.01
