ep,step,score,aug_score,exploration_rate
460,334,241.77703209507894,-559.1807263312952,0.01
461,1000,81.93161935322073,-1650.4012795466895,0.01
462,989,201.42375632517712,-809.7247581822612,0.01
463,303,276.6115071416019,-645.8414397410924,0.01
464,248,256.1408463256578,-687.0305173166656,0.01
465,247,168.82934527226595,-757.7637084155617,0.01
466,111,-21.486143260790143,-921.9051915552147,0.01
467,283,238.82397840152117,-618.2084864901491,0.01
468,1000,32.3975401479158,-1087.5081952622943,0.01
469,274,241.51982629296836,-439.9609875955148,0.01
470,251,244.28461519003176,-494.6230263902671,0.01
471,248,260.28173657973673,-600.2381636164961,0.01
472,262,-21.43303005523441,-752.0297110526398,0.01
473,316,243.70223184271038,-548.8826960446183,0.01
474,246,215.2932423199245,-364.69193031222585,0.01
475,263,228.28483967734144,-827.8943374259904,0.01
476,294,259.6030210294031,-770.9510357191103,0.01
477,356,202.7406884152672,-531.5541508771479,0.01
478,178,-23.649798812935245,-848.8450581902966,0.01
479,198,196.22120397556466,-749.0094849986962,0.01
480,305,204.26396220091613,-817.5566201885658,0.01
481,331,-28.18486002575071,-1198.3637799096598,0.01
482,280,234.66740878864147,-736.3585931052729,0.01
483,299,199.81187865803759,-645.7462773032968,0.01
484,568,228.67023629311507,-435.78268575423385,0.01
485,338,256.0135781399375,-1022.7246128683669,0.01
486,305,248.62578247055586,-599.7939047581872,0.01
487,311,194.06259053406842,-428.06384163655605,0.01
488,379,236.26134629864674,-1072.3384026830013,0.01
489,231,234.56372783280437,-572.7169013593697,0.01
490,248,226.95457668458815,-577.2683850541182,0.01
491,303,228.67696027127204,-820.8269144399543,0.01
492,230,-20.89329993459907,-492.6667953433043,0.01
493,258,255.4698832526495,-456.79411686448964,0.01
494,354,165.63196793955316,-676.3565242197354,0.01
495,201,284.6969030913333,-369.9486707803424,0.01
496,163,280.733669107441,-229.1551854432227,0.01
497,532,254.55356439369518,-539.3868154206081,0.01
498,255,246.73447490144116,-528.634841922339,0.01
499,495,184.89966746395226,-1075.3669976008912,0.01
500,282,264.5305022939707,-979.8391037609993,0.01
501,348,235.90284207996302,-578.3191870078687,0.01
502,294,217.8616085800159,-531.2651552760217,0.01
503,293,270.1934889033831,-588.2077916892792,0.01
504,236,-16.93024883329639,-1068.1275084928263,0.01
505,261,197.350715773179,-540.1486680236424,0.01
506,145,-25.593094556283035,-1060.3164807707467,0.01
507,208,29.686390893388136,-1254.3185114061066,0.01
508,533,254.44723096424394,-1033.6397485864711,0.01
509,584,253.23631493764634,-615.252398902624,0.01
510,193,243.06605330284745,-338.91763714176545,0.01
511,1000,143.95400225611115,-774.0720131578163,0.01
512,294,223.04278341456006,-520.1612235851703,0.01
513,91,38.2165408678197,-508.3063209258175,0.01
514,267,232.29933573144757,-604.9876579760822,0.01
515,224,-26.86218284742705,-1149.52601315078,0.01
516,441,265.9769868535561,-392.05454883290327,0.01
517,82,-215.71198359119444,-1043.3280599046193,0.01
518,584,219.5135547709136,-588.9896046068088,0.01
519,304,226.6981192036402,-605.4697007437128,0.01
520,215,266.1411242767257,-401.60446962127276,0.01
521,311,262.3272308173266,-667.7533572398443,0.01
522,442,266.848209672937,-805.6362687542771,0.01
523,418,167.490683662341,-689.9810001150622,0.01
524,766,242.1777555209702,-608.9729604733277,0.01
525,195,242.02041941795318,-484.4803318091874,0.01
526,217,238.5496209485726,-512.1492051991356,0.01
527,318,235.10401072084005,-536.4837724460652,0.01
528,274,253.8880146298486,-423.8103975142427,0.01
529,258,231.01324448675962,-585.6314591845753,0.01
530,112,8.812270400557892,-636.4383062594791,0.01
531,317,199.21660358448648,-554.2284704894842,0.01
532,214,237.6599640197018,-722.7171954714789,0.01
533,280,232.98296818632613,-531.2953367296439,0.01
534,229,220.39271566630296,-553.3400208169127,0.01
535,75,-320.3002792439079,-1045.738973883504,0.01
536,491,180.1092447356742,-828.9147550060928,0.01
537,128,-11.985927806998802,-982.90656870773,0.01
538,257,242.27720667924063,-707.691520465637,0.01
539,494,246.06167411488502,-544.7323965415275,0.01
540,376,138.56623833474546,-682.836327207048,0.01
541,1000,98.83835180644706,-659.7157537765756,0.01
542,225,280.57011145837254,-838.9343677309362,0.01
543,219,278.38407240903757,-402.1617230879815,0.01
544,712,113.08071137598193,-746.8320451110453,0.01
545,292,222.77694656943305,-486.31387815613857,0.01
546,251,250.74324467863087,-645.2429029097779,0.01
547,522,137.86847570589566,-1021.8265544393353,0.01
548,462,234.83701557444002,-684.9490920215698,0.01
549,371,216.60506928400895,-973.4797780582146,0.01
550,242,239.80510507810828,-526.0080422357854,0.01
551,264,149.84656865836538,-530.8253167481377,0.01
552,177,31.413358239829506,-740.9692811826233,0.01
553,242,270.6224164977773,-384.15179077013323,0.01
554,239,257.79788363670866,-519.1063541649356,0.01
555,217,251.39342622087432,-653.0471207043053,0.01
556,252,258.7959213479262,-402.60733829105607,0.01
557,447,-141.10011545387127,-1295.6687863895654,0.01
558,1000,134.23258421815746,-944.7492126795595,0.01
559,314,195.97138067967336,-843.6946017245839,0.01
560,562,163.11397632969226,-501.64086440800315,0.01
561,335,243.88513624050705,-660.9975390896476,0.01
562,239,228.40049415914746,-652.8883655862886,0.01
563,311,246.3352111998524,-384.7015176773732,0.01
564,533,239.5656766416313,-493.6983228707883,0.01
565,367,177.401505314872,-970.3797408883561,0.01
566,268,257.797565441801,-450.31706678600597,0.01
567,560,130.20632346575053,-804.091285287579,0.01
568,576,161.25590335547773,-820.0629924869359,0.01
569,184,-11.58815898050699,-744.9066611011813,0.01
570,329,232.0374914502942,-313.3846011696983,0.01
571,701,295.2578001842662,-367.64082963105096,0.01
572,287,238.93204719130108,-916.3565774604286,0.01
573,323,243.11457075604366,-755.6609742114584,0.01
574,368,255.61800994637804,-822.9525104748207,0.01
575,253,257.67336945602494,-376.1484025456585,0.01
576,327,239.55193105178284,-600.3448396086563,0.01
577,98,30.095784540012005,-841.9395440568179,0.01
578,283,234.29663509199463,-538.2695441639596,0.01
579,240,233.34362651637505,-561.0384569368625,0.01
580,263,266.55220445745795,-962.7216463323011,0.01
581,492,196.30913833327546,-550.3270660143198,0.01
582,350,265.1914988269897,-383.7168596600277,0.01
583,252,233.82119017298444,-449.5276301654485,0.01
584,238,290.86096700525695,-425.2109734867081,0.01
585,289,242.45213347833817,-770.5089155829305,0.01
586,332,220.9232545201068,-529.8573869077387,0.01
587,75,33.44881990602187,-423.8154179541958,0.01
588,704,277.3508775924001,-816.6257642792303,0.01
589,398,211.47090156564394,-1003.0417783610585,0.01
590,288,249.64931918135858,-504.89326053227535,0.01
591,249,226.8261283640763,-705.8912326390831,0.01
592,432,269.26406920639465,-491.3683841990925,0.01
593,199,286.97954203168155,-396.79563511695466,0.01
594,308,201.89886332846527,-932.1697075739883,0.01
595,517,179.09918078530984,-745.4788159975902,0.01
596,299,248.4472036988178,-862.1585447832305,0.01
597,285,217.8005284405376,-562.6051947896776,0.01
598,246,248.51944151869924,-808.4207115781034,0.01
599,203,241.25881008029415,-427.33943495742506,0.01
600,237,240.70050365165784,-619.5469492546749,0.01
601,381,226.19637949918956,-682.3728102305614,0.01
602,266,241.83013086676522,-531.804396840707,0.01
603,94,25.04253668759462,-831.8025276246246,0.01
604,97,7.689672983194171,-559.2775563384049,0.01
605,254,230.8214223876621,-983.95260983817,0.01
606,296,246.53089849776475,-1331.0748662336498,0.01
607,385,289.76689185477323,-840.235327743036,0.01
608,124,21.439538237586675,-600.1302496968361,0.01
609,762,189.25419314653402,-312.43337149376987,0.01
610,136,-16.251819888268727,-1003.4492166178754,0.01
611,357,283.6732666272248,-572.1202228163784,0.01
612,218,242.57932520708044,-844.8782161068444,0.01
613,172,270.0395475179408,-279.03751428502306,0.01
614,275,223.7309260765852,-941.4114260574038,0.01
615,238,252.00240296194963,-392.58662862485215,0.01
616,224,242.26523873279834,-393.08224232230697,0.01
617,269,216.1891919253913,-681.6844860189073,0.01
618,68,10.748334056935832,-498.9492734752076,0.01
619,206,271.9297601912019,-430.0049625410561,0.01
620,269,202.06096089563619,-873.9489638733861,0.01
621,187,226.6704296265881,-679.1948528270065,0.01
622,491,258.77218813312214,-1400.2888436938829,0.01
623,234,231.38967071841856,-1021.1205645888542,0.01
624,174,287.6721636632683,-285.1155142078242,0.01
625,103,3.618741626955895,-603.6304193594376,0.01
626,87,-10.555025489604077,-651.0364814862363,0.01
627,273,258.5732414141917,-1089.8299212102638,0.01
628,183,277.5565617019512,-738.1885935556579,0.01
629,180,291.6685038657017,-206.23481605018418,0.01
630,269,270.74825903775854,-586.3991750599562,0.01
631,95,-66.9028595506725,-917.6492188542654,0.01
632,84,17.875489305830058,-595.0086220357243,0.01
633,468,227.85825952517519,-509.40094741431335,0.01
634,363,192.78259538489436,-519.1521003080127,0.01
635,102,-21.176948543384867,-635.6196798856631,0.01
636,105,-15.218032642051952,-944.4448813486549,0.01
637,253,251.658361160188,-813.5335409483016,0.01
638,276,236.18226859941893,-437.57869971809293,0.01
639,264,237.37263623433972,-754.4165882859852,0.01
640,236,258.69602416121074,-782.6825476047879,0.01
641,102,-37.72384869947794,-935.6898591209919,0.01
642,165,-27.059814768177503,-625.4989107597391,0.01
643,86,6.759271010780097,-612.1431647669285,0.01
644,177,224.27781029997163,-419.0894851887433,0.01
645,95,11.398947999037858,-806.5768588090609,0.01
646,237,226.95284421327548,-641.6532770846499,0.01
647,61,-37.6206292062291,-513.2260193898567,0.01
648,61,-25.25389450673329,-501.5658058140083,0.01
649,154,261.4587270727862,-310.2708686145705,0.01
650,338,238.54391510144643,-369.77166296000104,0.01
651,725,261.1810776848364,-870.1228394909097,0.01
652,88,30.24558737861335,-589.8378426024093,0.01
653,276,225.55866159027428,-693.2640304091008,0.01
654,115,-11.086325073396196,-1056.3429919497717,0.01
655,401,245.75151982437572,-811.3382475184634,0.01
656,224,236.03149546313506,-491.5755765852782,0.01
657,195,263.8684989591774,-331.3095800865495,0.01
658,1000,107.03729254844757,-494.72593872971675,0.01
659,198,235.5980893240337,-462.08823945331096,0.01
660,90,-58.05758050033218,-703.4750214530645,0.01
661,444,151.57096559240688,-831.9400229924494,0.01
662,114,37.04731059095192,-829.4392997788043,0.01
663,448,200.793835893891,-583.3759025105621,0.01
664,834,216.60982363459357,-376.4418841344502,0.01
665,268,209.68457027931015,-745.9982257742782,0.01
666,102,36.3061097277328,-874.784134056978,0.01
667,86,-2.3428756247781735,-685.6413610202763,0.01
668,382,269.6559513936451,-391.73271534106516,0.01
669,992,76.26446193368055,-965.1090194277638,0.01
670,392,182.19465926185032,-565.7305412295937,0.01
671,163,259.742611606232,-335.8167976382196,0.01
672,230,200.4064868103303,-525.7955445054383,0.01
673,180,254.05707935893508,-491.71771234334346,0.01
674,211,247.78194864778706,-408.95966123291305,0.01
675,308,216.88102354185037,-494.29667532903727,0.01
676,182,253.9328286758672,-485.04764859014585,0.01
677,800,223.4667579880267,-950.5099593004311,0.01
678,111,16.72848016556081,-806.3212481553504,0.01
679,332,242.5744071861601,-448.41850048026356,0.01
680,78,24.176629390076513,-479.7030946058475,0.01
681,211,246.18277827813753,-564.0722388161762,0.01
682,215,253.03059543025836,-615.8488289386027,0.01
683,328,232.35138689585813,-590.6831072415333,0.01
684,279,227.23193325637365,-502.3679243160923,0.01
685,535,227.42474783993828,-452.76982004263425,0.01
686,231,237.18642978987666,-635.4090061417031,0.01
687,78,50.733438819563446,-434.5591307842075,0.01
688,241,231.471767175015,-1040.9360452266374,0.01
689,201,248.41876502320494,-448.7919217226146,0.01
690,76,-32.11078990332207,-527.2707165972083,0.01
691,82,57.0182280927782,-413.47404318993165,0.01
692,70,-14.897228573336577,-538.8397641115628,0.01
693,65,-4.754321523089644,-461.5771899969174,0.01
694,233,246.78543318617758,-567.8312548532095,0.01
695,158,267.2163199935086,-348.17506169385973,0.01
696,241,281.5347389741559,-922.3060026172934,0.01
697,1000,101.40949792504907,-1037.2375208530862,0.01
698,443,183.32914764064626,-643.9089785638181,0.01
699,250,241.70150792192135,-574.1744228385089,0.01
700,612,286.88379047477736,-517.8294219873821,0.01
701,101,9.946248317245164,-727.0960620696505,0.01
702,110,10.952956862571526,-698.8476551139623,0.01
703,111,-183.26392924099477,-1008.4327046448662,0.01
704,199,235.01285688306345,-600.1915200520812,0.01
705,98,-27.514003965281645,-896.2551270082816,0.01
706,73,26.243728965860782,-451.2376601916134,0.01
707,78,-14.715855152367041,-653.3579071173647,0.01
708,153,252.8988453998384,-338.38344899591243,0.01
709,363,235.9664103507002,-1004.8210221969593,0.01
710,231,291.60318496165416,-218.46881549112896,0.01
711,75,-35.754224786970696,-603.5134053402278,0.01
712,191,220.87824973336984,-372.62962034145636,0.01
713,84,-45.81682308008173,-806.2760450540966,0.01
714,162,10.669656903571763,-1356.2675500054884,0.01
715,553,197.3670400550992,-693.1373195198883,0.01
716,111,-152.2526139173234,-1044.931836553248,0.01
717,385,156.855689974805,-894.1023991744021,0.01
718,99,6.593079392202384,-943.3010964446136,0.01
719,192,244.4687527510559,-365.6280375552143,0.01
720,79,-58.02643245700156,-590.3781965948582,0.01
721,204,241.4295531322933,-814.5988869408394,0.01
722,243,215.433431718358,-500.01225669509904,0.01
723,350,201.94734025071634,-428.4329295109461,0.01
724,181,228.31584732340465,-843.0761681933529,0.01
725,355,267.01221723778394,-307.33181398973613,0.01
726,81,36.02653301338947,-469.97425341960684,0.01
727,318,-156.5006400921532,-1073.789745272105,0.01
728,194,222.98721042138942,-555.6586384339868,0.01
729,519,212.6169559827518,-510.79896199202767,0.01
730,898,217.9810190925691,-625.3022689752667,0.01
731,184,270.3819909042076,-684.9595435415533,0.01
732,195,222.2706778969282,-536.5243799921461,0.01
733,209,274.7348699303043,-581.0697495142301,0.01
734,416,184.00177250915914,-684.7223161363812,0.01
735,291,277.3850813601258,-410.4081510705782,0.01
736,385,277.96348007887696,-257.1316807463811,0.01
737,950,248.87220648004785,-251.0834833686115,0.01
738,450,187.38462240762914,-564.1471727916316,0.01
739,188,238.8950170846157,-568.6098895214294,0.01
740,78,-16.293422929577872,-677.7718325477165,0.01
741,114,55.696689650389516,-740.2696262710065,0.01
742,261,268.25992722104263,-270.4622181826926,0.01
743,132,23.498441690502247,-558.6155842389746,0.01
744,350,230.44847403993722,-418.4048232716424,0.01
745,297,209.72348972764803,-748.9846011133061,0.01
746,453,188.3398173850515,-931.0434298650277,0.01
747,463,252.02266579292098,-1446.9571805951814,0.01
748,159,246.38995542394775,-377.0140731221171,0.01
749,188,-7.668103990123342,-827.2476223530023,0.01
750,359,240.23299393917182,-1201.7239758956925,0.01
751,131,-102.79478294671149,-700.8676918818476,0.01
752,187,243.82779453831654,-442.36208769076484,0.01
753,179,277.9589554451652,-390.3592512634798,0.01
754,197,260.9838703381049,-738.3156557039092,0.01
755,159,256.5446787407623,-415.57545970324384,0.01
756,195,259.0100724723418,-461.42060786329785,0.01
757,200,256.61873904434196,-511.12302713650047,0.01
758,562,277.52634527565897,-588.0697141465819,0.01
759,581,136.6850067122777,-985.4330331447375,0.01
760,246,254.93678639699635,-515.7376077108133,0.01
761,238,244.96500368979207,-885.0633931178185,0.01
762,153,47.141272214583694,-578.4349135184966,0.01
763,268,231.44593375104148,-729.9178639583048,0.01
764,409,169.45563053386996,-446.37490776197853,0.01
765,191,259.7449128155994,-537.2598071407123,0.01
766,307,212.07490826662644,-537.3775575296484,0.01
767,91,65.52350911550272,-420.89884810842517,0.01
768,283,-191.95452169421412,-853.2710150526751,0.01
769,458,238.75310454548207,-518.734743502557,0.01
770,259,245.12868945091174,-376.0356042853075,0.01
771,640,290.2940860006821,-1183.3118331100225,0.01
772,224,250.72546135475963,-297.8717906043851,0.01
773,408,147.04008486621436,-772.4070507179808,0.01
774,118,39.793074809865544,-625.5477472701683,0.01
775,299,245.33014685929902,-974.5430414661364,0.01
776,271,245.51457736704054,-1001.8315722618242,0.01
777,179,228.7144555093549,-724.4772019202051,0.01
778,95,0.8350742134082765,-504.5619669984276,0.01
779,85,-36.415921345345964,-819.379621788852,0.01
780,175,240.57326443926905,-417.289259763887,0.01
781,171,238.97887656729765,-325.8070947529367,0.01
782,167,-172.5133573749145,-860.7046932048196,0.01
783,462,246.81596736656817,-716.1107109131242,0.01
784,463,170.16341675018998,-1326.3507811614104,0.01
785,87,-37.96841702199747,-858.7979042414502,0.01
786,99,42.3856880864264,-609.5021572733158,0.01
787,105,-0.22440775559570625,-998.8033172037105,0.01
788,202,211.6939560758689,-437.34165040619655,0.01
789,455,260.03383076292187,-456.3570131974774,0.01
790,153,263.99873028249465,-305.42416175388746,0.01
791,74,-0.7455816209012767,-537.1753253969989,0.01
792,73,-40.229732353619,-489.5613786172183,0.01
793,539,140.7388328446039,-660.5798311369067,0.01
794,110,-24.637236715270177,-873.1155863185165,0.01
795,218,224.2225572924117,-361.7715046411854,0.01
796,66,-38.21433078144979,-553.8816546613473,0.01
797,767,186.68854259146863,-690.555245893013,0.01
798,79,-15.440939940548887,-641.1258244291311,0.01
799,292,156.72800018597695,-579.2899991452566,0.01
800,217,231.0530429005376,-909.7404283985736,0.01
801,178,237.9799339350641,-375.9785774232956,0.01
802,237,227.76211294672095,-731.039625905622,0.01
803,364,174.16433014180257,-1029.0783170147836,0.01
804,416,250.08171019391673,-564.8095394110732,0.01
805,222,212.72974553245527,-421.63646161828683,0.01
806,306,-24.85234991181244,-1113.6886607701263,0.01
807,77,8.273541802092552,-493.41938981272347,0.01
808,193,262.9589270560941,-414.2327913665971,0.01
809,234,223.93731686436422,-722.3212240341962,0.01
810,151,254.02440356686637,-299.6090403430642,0.01
811,382,297.4518589772109,-989.6615659232407,0.01
812,182,271.81309198359963,-788.5106356298318,0.01
813,385,211.8509420838961,-696.73987255033,0.01
814,402,306.86575806711636,-840.5688133316552,0.01
815,79,15.16644089414686,-515.8270254644849,0.01
816,228,-173.48324771660282,-1026.9569229652802,0.01
817,200,16.913056153336427,-1404.2868095603783,0.01
818,185,209.86316507414,-551.5646434229607,0.01
819,289,250.16445566627272,-819.0381026375319,0.01
820,190,257.57087605738,-727.6833952825658,0.01
821,93,14.724991449420003,-620.060427592162,0.01
822,254,234.80880005690742,-486.52748795635557,0.01
823,149,265.45991163611814,-306.4524305737164,0.01
824,364,258.0137711103491,-534.1474556232382,0.01
825,81,9.535681942558583,-576.7820297534697,0.01
826,169,-172.17709072842422,-637.0642542337602,0.01
827,334,212.13534787217148,-638.350554519202,0.01
828,322,217.8843477800324,-1427.6711714604112,0.01
829,198,235.12969356173267,-543.3037105281859,0.01
830,163,207.70875155978712,-342.5561705226364,0.01
831,178,234.9394032805146,-532.0094350605353,0.01
832,203,292.55113874640426,-327.1290750990182,0.01
833,92,37.15612507639614,-574.4670447313213,0.01
834,303,181.34915958536232,-653.7560880577154,0.01
835,381,193.8332777327206,-647.6928539852545,0.01
836,453,210.22104539035993,-828.3843371638704,0.01
837,1000,-60.698559769925964,-919.4457810942288,0.01
838,264,256.6161414635146,-297.5203773911326,0.01
839,214,255.4534847658255,-821.8610883874462,0.01
840,359,294.26917791100846,-615.3300356221018,0.01
841,99,40.95045771473926,-727.0384710978166,0.01
842,156,222.6965077651174,-698.9839778410758,0.01
843,79,61.55829937016475,-410.0626162597363,0.01
844,263,266.7045080991523,-525.0990709798351,0.01
845,276,180.19433227576184,-647.0313131747623,0.01
846,467,268.27833427982034,-972.2990087542767,0.01
847,573,211.14795068014706,-912.7515137146311,0.01
848,221,221.25188488837603,-947.2639477919013,0.01
849,237,244.4916372472847,-800.2274772972828,0.01
850,176,262.753961894343,-507.90365267995924,0.01
851,236,250.53465120219784,-877.772973934606,0.01
852,203,221.9560120555196,-730.5796010864346,0.01
853,384,183.89128770205508,-654.8123033846119,0.01
854,192,224.042520162235,-391.60778127954825,0.01
855,201,237.85234421678098,-304.47540558688127,0.01
856,151,238.51378134701318,-315.866660445296,0.01
857,100,-24.025083685274424,-753.7396995401742,0.01
858,116,22.738543094189083,-889.5685054691909,0.01
859,178,260.98932098335285,-417.75947935442764,0.01
860,227,222.71886443180804,-596.1181167008174,0.01
861,234,235.4107393891077,-560.567105300516,0.01
862,242,297.54889568948147,-708.8117889088476,0.01
863,175,254.07576567561492,-589.4653312924951,0.01
864,339,197.16430629662884,-657.7054199849824,0.01
865,248,270.13497762496905,-636.3239206932642,0.01
866,107,49.00239967698903,-856.8615697049096,0.01
867,589,186.68017862503785,-749.7112656347502,0.01
868,84,54.79023383915293,-468.44801797022706,0.01
869,245,254.6939840422075,-321.6844306861804,0.01
870,244,218.62299907930552,-708.2324443200923,0.01
871,350,-200.67436059171573,-747.949354307988,0.01
872,214,246.95865877288944,-476.7048703399298,0.01
873,223,216.13006205168824,-421.8172794197566,0.01
874,106,-18.945678486235778,-781.5614411697981,0.01
875,185,228.9985444802928,-500.2278578853095,0.01
876,363,207.3054423654868,-1296.5920874540263,0.01
877,116,4.190982805006513,-952.7884796993806,0.01
878,496,202.75359930310572,-436.408105610607,0.01
879,137,-26.168588967507944,-703.6312768813016,0.01
880,80,3.908685524778889,-540.8962798911904,0.01
881,315,224.31812443122644,-1061.9035407499912,0.01
882,261,245.13103425291595,-751.5707602279891,0.01
883,984,-179.1630161595492,-1790.9902566899511,0.01
884,91,2.6367105357624325,-648.9872024208029,0.01
885,95,8.789975362907114,-679.534329027791,0.01
886,215,249.770711839191,-369.3922924336595,0.01
887,194,247.258256080871,-516.9529326415309,0.01
888,731,147.2557148306093,-439.2286860054438,0.01
889,64,-25.643636706196702,-509.97397211464585,0.01
890,89,-12.085602873863607,-619.9628807419646,0.01
891,143,268.12363306037474,-303.5252990436237,0.01
892,136,255.62090449040664,-249.1190404071853,0.01
893,102,-2.366366540752594,-880.853674067855,0.01
894,64,9.807722365440554,-465.55139934462153,0.01
895,174,282.88562140298023,-339.1463395907917,0.01
896,202,256.72604917667,-321.6085215809091,0.01
897,127,-11.169144851536444,-823.6119623905131,0.01
898,312,290.32264274851286,-639.1540013284172,0.01
899,159,-47.54685466414887,-1173.0671184207733,0.01
900,152,284.6348801124424,-226.59683198404485,0.01
901,197,167.26887475532868,-631.8496781231693,0.01
902,136,45.93985945641322,-576.9461409164053,0.01
903,311,287.59973670909335,-635.0806914476528,0.01
904,198,250.01268202822934,-358.097266553321,0.01
905,98,32.485093946740506,-770.2590524571153,0.01
906,497,273.11956471462884,-747.8861053166705,0.01
907,271,222.51247577114285,-689.6555052100322,0.01
908,302,236.11714658041458,-1028.597840623065,0.01
909,151,244.48416770967293,-443.13566131044024,0.01
910,573,220.88806190636012,-548.1340373284293,0.01
911,488,239.84655181530306,-883.4241305570825,0.01
912,180,254.0997671593105,-433.1517920525622,0.01
913,133,267.25727580142575,-232.3348079563179,0.01
914,92,-25.08744721103693,-891.9260737745853,0.01
915,170,210.4426449377242,-466.8176504012042,0.01
916,530,-161.25101343814717,-1145.9461071656403,0.01
917,186,209.6279998653908,-570.0227714375945,0.01
918,229,242.24852407801757,-876.7533945805967,0.01
919,342,214.18574691258345,-830.4049109786536,0.01
920,118,51.410431994851194,-977.2932768005137,0.01
921,347,257.22325479753636,-1055.6466537327267,0.01
922,244,226.9715627520055,-472.60115636003377,0.01
923,194,243.59632494674526,-493.1543675269794,0.01
924,253,230.04665837288653,-565.130718949802,0.01
925,107,32.836576349580554,-859.9504276984244,0.01
926,251,230.48954846691268,-720.9709051844673,0.01
927,221,264.1723342003322,-448.69840527485155,0.01
928,286,211.84850013193102,-825.4241684457115,0.01
929,184,-141.57884810505556,-1031.6258473386547,0.01
930,267,201.23961079727988,-701.9097710414588,0.01
931,289,220.86347539099927,-472.1931679515707,0.01
932,403,275.0457474016329,-320.57929140657865,0.01
933,102,1.3365714548026233,-549.5922266768423,0.01
934,191,275.99153280386975,-843.9377929065299,0.01
935,90,-16.981838060683913,-676.8249695134826,0.01
936,358,190.9144709138878,-705.0753634019527,0.01
937,229,246.9502197873893,-694.2857182376657,0.01
938,215,226.28274589475933,-743.0750654667917,0.01
939,356,225.67004017240558,-582.5554472982203,0.01
940,62,1.0102459947679705,-436.95563676701425,0.01
941,228,251.52273924088303,-800.3265917740808,0.01
942,70,-21.33937208664986,-553.1055097722762,0.01
943,94,-15.280402300908108,-700.3231171500221,0.01
944,76,-5.921552200630572,-529.6528539627939,0.01
945,90,7.671443938161332,-633.8171260367375,0.01
946,163,254.24726634961826,-640.8851771419837,0.01
947,95,0.4145745062094477,-778.4668427814202,0.01
948,663,263.4778303578137,-484.82790109518737,0.01
949,172,275.5372467178154,-285.4101628070001,0.01
950,81,-14.567562905805175,-634.3156178162557,0.01
951,282,178.37007870006326,-502.6256532450859,0.01
952,246,218.36023635190566,-557.438325668158,0.01
953,241,239.13624517801367,-776.3781968951673,0.01
954,604,173.63268389322354,-355.01067370220477,0.01
955,548,282.5783918638713,-438.5264137034312,0.01
956,98,-13.107943543048066,-766.7507837049668,0.01
957,224,217.70544435181634,-351.8848352976029,0.01
958,117,9.225709960968288,-1055.6974714238331,0.01
959,81,13.554063452004002,-504.4060850281929,0.01
960,317,-255.583564937424,-1493.2739863402269,0.01
961,157,258.5416016200365,-358.4272693741332,0.01
962,278,226.31374332269618,-484.3345156762932,0.01
963,121,25.720067846205666,-991.2537311272803,0.01
964,154,274.3942340081029,-344.2367611369646,0.01
965,77,30.58618163675328,-513.0423195591729,0.01
966,103,48.51572808874715,-761.6309898619545,0.01
967,212,306.958948708316,-341.66477212117564,0.01
968,87,2.5111477647491967,-521.5897871711009,0.01
969,170,265.5160171340707,-330.4819818764348,0.01
970,95,4.0651636744398445,-671.698245556418,0.01
971,329,276.50411759266274,-781.1975262593877,0.01
972,135,256.08872901155235,-362.4226849211673,0.01
973,205,228.2840877505864,-586.9535145289348,0.01
974,189,187.50337436682412,-434.6531779795986,0.01
975,173,226.39053412467354,-530.7458484104254,0.01
976,118,-8.068781391557494,-958.7879270513805,0.01
977,241,264.7872228258806,-356.7750311873801,0.01
978,195,235.03202737262967,-742.3678989433623,0.01
979,379,179.25950993908208,-611.6616758278465,0.01
980,183,233.25054563613008,-579.5777207283911,0.01
981,184,229.15903175028498,-517.7781169930237,0.01
982,204,278.21570459227826,-555.9354577344656,0.01
983,66,-23.974570384927972,-517.8468594464741,0.01
984,211,213.90456029779207,-858.2953786700311,0.01
985,79,51.4093594107415,-453.2471495733029,0.01
986,225,261.62535813323564,-945.2938034457534,0.01
987,183,205.03083449757872,-629.1945794879712,0.01
988,421,274.72581991973414,-358.38238737774816,0.01
989,189,14.212806890851226,-1050.7867394060431,0.01
990,197,14.904254772629614,-1153.2349882508381,0.01
991,258,194.50865184304752,-560.9771971102006,0.01
992,187,-74.68348110189937,-1071.3368763411625,0.01
993,233,292.82971210324484,-382.8072029531396,0.01
994,90,-98.63142335026943,-1061.738228585417,0.01
995,80,-29.23364548828512,-667.7675716101752,0.01
996,80,-32.82076514085182,-642.6511733023576,0.01
997,94,-8.394537485651895,-777.5835362742463,0.01
998,306,252.95725325124317,-1027.306853344181,0.01
999,87,2.3311518733659824,-671.4455644651044,0.01
