ep,step,score,aug_score,exploration_rate
86,1000,20.056485027389122,-2514.541587146153,0.01
87,553,222.01400741917644,-1228.3860828018628,0.01
88,1000,120.13750617125979,-1559.24053140193,0.01
89,562,-64.26891529889457,-2470.4352134927535,0.01
90,1000,-8.748987452442444,-2978.8179828602288,0.01
91,1000,57.03425604931533,-1895.9496221339787,0.01
92,854,126.5362199224319,-2124.24790847594,0.01
93,1000,159.03610667450752,-1116.4873337310894,0.01
94,1000,62.80366662873059,-2596.1261858653993,0.01
95,1000,18.183728682346747,-2602.7343599055175,0.01
96,1000,-60.58123741026308,-3865.0704694686688,0.01
97,934,196.77007010745982,-2680.268884536116,0.01
98,1000,-2.4084646133834595,-3214.939549286338,0.01
99,1000,-35.237760796352724,-3305.5839927412126,0.01
100,1000,-29.770117268277566,-3553.131583717118,0.01
101,1000,108.30415461289383,-1470.1326354130242,0.01
102,1000,-183.30045717804126,-3026.5664954280383,0.01
103,1000,68.81805157825937,-1527.3399194688075,0.01
104,1000,5.35188147260825,-2971.237717777924,0.01
105,1000,-2.0399668191512785,-4333.529539204474,0.01
106,1000,-27.837670937360386,-4099.24986853562,0.01
107,663,-121.76384679268942,-2903.1648362252736,0.01
108,605,143.52746731748454,-2075.6379547002,0.01
109,1000,-34.39404105043208,-3693.269203861455,0.01
110,949,-193.13464995390257,-3442.3044180326206,0.01
111,951,220.37102179878656,-1866.1269149348616,0.01
112,622,204.29019412604828,-1940.4977007170519,0.01
113,1000,-68.14905903845887,-3716.4231580724886,0.01
114,1000,-46.22848121857824,-4006.995058431652,0.01
115,748,176.95263465152462,-1858.0518023415887,0.01
116,522,178.361929235182,-1484.7114056624548,0.01
117,1000,3.544727585088717,-4254.747143450384,0.01
118,761,-128.787915853038,-3427.1759785965132,0.01
119,824,157.37366205058728,-1850.5153301561545,0.01
120,615,172.08204960480958,-2135.2335573171,0.01
121,1000,-49.96481050876071,-3619.589285426999,0.01
122,1000,4.9071763692439045,-3931.095404880681,0.01
123,1000,-75.73413917248737,-3733.462758188032,0.01
124,630,194.66961693066023,-1680.4614943633708,0.01
125,341,246.42618234846495,-1310.9317294729894,0.01
126,1000,-31.802199611653162,-3499.9831903290287,0.01
127,711,167.258994522078,-2145.649624781994,0.01
128,192,-63.31914981234766,-1332.0521955272554,0.01
129,1000,-39.5998078230719,-3254.485267849635,0.01
130,665,162.19371481562268,-1921.2757970369785,0.01
131,1000,-16.345074252478213,-3264.3578049226408,0.01
132,1000,-16.938056519015337,-2806.06922309077,0.01
133,642,215.45295934936888,-1730.584807145914,0.01
134,471,-40.47854582005752,-2157.4867483477074,0.01
135,1000,-50.47803634586087,-3879.669849055771,0.01
136,1000,-73.07195018138248,-3680.23089220229,0.01
137,724,154.37062214692855,-3043.8085271268537,0.01
138,475,259.40349927227953,-1290.1698920357976,0.01
139,542,168.7344638614417,-1946.6923950396022,0.01
140,1000,-58.840590791699974,-3386.891092223271,0.01
141,662,126.11004215438157,-2369.41373935022,0.01
142,1000,-61.54674208055572,-3309.4648257742147,0.01
143,754,146.9429528125596,-2048.3129466194155,0.01
144,692,201.35650209673696,-1756.5032377578768,0.01
145,261,293.6753413859358,-417.566210623952,0.01
146,754,134.65008579920323,-3232.971271661535,0.01
147,1000,27.66378641096469,-2842.9113454016174,0.01
148,684,148.81600375666721,-1916.4323671607297,0.01
149,929,176.518385793802,-1966.9214941992918,0.01
150,918,158.34278495807388,-1888.3881701460425,0.01
151,904,87.83399131059996,-2672.9882741709193,0.01
152,750,187.04815724702448,-2030.847953684784,0.01
153,688,206.9906214159353,-1769.3139554779557,0.01
154,742,166.20150997200165,-2046.2872682885231,0.01
155,511,-107.24493981918364,-2854.4977763562674,0.01
156,313,-113.56476638144952,-1558.2793092648985,0.01
157,682,129.92419936817075,-2079.889346109057,0.01
158,529,-10.463776867892435,-1736.3711170709448,0.01
159,666,197.90569172038943,-1681.4814767779724,0.01
160,559,-151.83524659335876,-3183.976075319472,0.01
161,476,239.70767439627957,-917.0562656087973,0.01
162,199,281.8509687330825,-223.1887908467313,0.01
163,567,192.53659307275132,-1883.819425131491,0.01
164,1000,-18.243531346315475,-3335.027146873993,0.01
165,367,-27.732768794853314,-1458.529242473054,0.01
166,447,21.82259146903783,-1790.3767790735033,0.01
167,709,145.13004085311962,-1653.764748298353,0.01
168,554,238.4879937094795,-1535.5124611815847,0.01
169,417,138.21053682308437,-1717.6214442756602,0.01
170,714,-48.353327689378794,-2421.833204006231,0.01
171,147,-156.09047050238064,-823.658369530452,0.01
172,865,122.48106274169422,-2114.5437217471663,0.01
173,342,204.95550620341862,-967.9785175030563,0.01
174,1000,25.9240535275487,-2789.0616188895488,0.01
175,417,-53.72129359558273,-2208.6687935427385,0.01
176,1000,-22.880044907368653,-3584.710603837892,0.01
177,847,144.86474372227576,-2301.811728215402,0.01
178,1000,21.48803974939735,-3329.7135759421362,0.01
179,732,154.3404343034024,-1884.9642484813153,0.01
180,553,-80.97211417375027,-2476.2530288291296,0.01
181,860,-166.67704843034423,-3631.7069954010985,0.01
182,970,120.9242053825171,-2416.0786749238778,0.01
183,667,169.25845140777494,-1653.8281829112661,0.01
184,643,166.4171272918811,-1701.508403987591,0.01
185,560,247.57806526144824,-1032.2098328809366,0.01
186,731,152.22318634455357,-2388.4299891342134,0.01
187,793,176.07470296909446,-2126.0616439803894,0.01
188,1000,11.94501468213452,-2243.6300315917442,0.01
189,802,138.31394263509685,-1997.3936413034512,0.01
190,480,235.72874503268093,-1052.6986884186083,0.01
191,516,155.51708045634615,-1550.9599941132105,0.01
192,551,230.11746971062607,-1030.6343926662673,0.01
193,1000,32.40462394210406,-2181.2275392980027,0.01
194,328,-53.181653358696636,-1700.434585009425,0.01
195,490,205.32909399189214,-1460.7027612737165,0.01
196,1000,49.06618677354473,-2893.910695507894,0.01
197,860,132.47937087515746,-2180.4933387966325,0.01
198,799,150.02332815531787,-1978.797844273187,0.01
199,872,111.1997756837009,-2788.9768412174517,0.01
200,718,162.56132471083646,-1717.4644029036456,0.01
201,773,166.9347890216429,-2174.994200571135,0.01
202,490,163.035334479127,-1767.171110513089,0.01
203,208,28.445726766216183,-727.2934939772736,0.01
204,648,185.94336518819136,-1383.127769726619,0.01
205,750,136.42333518419838,-1896.4533667100743,0.01
206,829,150.06258429529032,-2624.029574497488,0.01
207,839,178.1680674977058,-2481.339176236104,0.01
208,693,145.17761452448485,-2303.9339625904054,0.01
209,846,90.24624722448786,-3783.875816917068,0.01
210,825,128.64511558009963,-2070.31136790514,0.01
211,973,67.76920167215289,-2749.76787127248,0.01
212,93,-32.07279536570192,-638.3944062020138,0.01
213,1000,-14.552455664506065,-3495.994327963472,0.01
214,758,165.13072015547846,-1958.735424965404,0.01
215,509,223.51023745900233,-1298.0119308392507,0.01
216,816,126.1013528373734,-2062.801282088823,0.01
217,829,128.80874088901865,-2473.5070235428248,0.01
218,777,113.90658555487899,-2836.8008032028483,0.01
219,900,170.66001841037985,-2624.398169345157,0.01
220,698,220.75472150741638,-1440.111600129815,0.01
221,1000,56.48645107591325,-2858.6612839809072,0.01
222,991,139.72409252455546,-3000.564593196216,0.01
223,533,199.15777172230293,-1035.5679301462885,0.01
224,441,168.76223988320322,-1770.37908559943,0.01
225,920,174.71358897664967,-2202.1682486014583,0.01
226,729,161.59203050462264,-1917.4460801288237,0.01
227,592,211.084473842911,-1670.4276895932176,0.01
228,825,145.53829633922206,-2131.8352182147582,0.01
229,622,124.54915100613054,-1665.4095187631283,0.01
230,935,140.6720813101656,-2288.1394273502738,0.01
231,457,165.04165484491466,-1234.8088279304482,0.01
232,532,207.21388635330703,-1067.9700339812764,0.01
233,839,148.6074712105041,-2190.1439642625896,0.01
234,767,160.241879611026,-2083.9371153807906,0.01
235,336,160.83738757634177,-919.5351372776857,0.01
236,275,255.8940025288274,-801.1901491731734,0.01
237,321,270.9998658752241,-807.5336866896886,0.01
238,795,176.6962394397832,-2216.5332210261718,0.01
239,672,197.75673503657163,-1387.9618047385436,0.01
240,730,219.842494510309,-2277.6676385440005,0.01
241,707,186.42417652969698,-1564.6391477545637,0.01
242,711,191.88539333549042,-1743.8673179045627,0.01
243,722,208.18357358524747,-1835.7747343366116,0.01
244,545,162.178225151029,-1155.205151248202,0.01
245,709,151.93163712159082,-1852.3395261298053,0.01
246,875,139.2320453552895,-2421.910629559741,0.01
247,989,112.81566979541601,-2444.886831308794,0.01
248,876,192.5053142144256,-3205.033113106702,0.01
249,809,189.50542195147898,-2409.1929430142686,0.01
250,779,181.9821868814309,-2297.9445535175905,0.01
251,874,146.7259269176518,-2442.482191469818,0.01
252,706,202.49929889986373,-1888.601227591202,0.01
253,695,141.887289592034,-2408.115268979252,0.01
254,958,136.08638560063227,-2865.0940726943522,0.01
255,244,294.266197674309,-472.1860817576695,0.01
256,766,196.7962841839345,-2318.224930516457,0.01
257,810,167.74918473609242,-2431.6327883247554,0.01
258,452,224.84126293697898,-1648.071885703676,0.01
259,860,105.30997428750968,-2413.01376256547,0.01
260,858,115.8012091564324,-2597.452487821194,0.01
261,691,214.89988542844958,-2042.4528327901953,0.01
262,495,201.61992936447314,-1072.807195884002,0.01
263,806,124.02167389365403,-1983.187864700998,0.01
264,367,167.59745683771132,-1106.9355847312272,0.01
265,787,179.29807299798608,-2469.3275382820207,0.01
266,398,172.57955071913642,-945.0386143179919,0.01
267,831,189.48753772926653,-3422.1182659136243,0.01
268,230,238.6537265978978,-451.68654480972486,0.01
269,414,164.0675396953943,-1125.080239612574,0.01
270,415,9.138851743365777,-1112.5400653105019,0.01
271,137,-88.1150980823073,-807.7384018740476,0.01
272,764,229.7239643834239,-2871.7013567070762,0.01
273,1000,-17.874622321629243,-4280.590715134763,0.01
274,544,185.92298083807913,-1123.2022577518703,0.01
275,988,113.789850374093,-3150.9875661126716,0.01
276,630,235.660210576865,-2346.481362596857,0.01
277,735,56.372685296618265,-2063.2171553544026,0.01
278,653,176.70127945805731,-1628.3155100430035,0.01
279,796,142.7060797222326,-2001.4186086174204,0.01
280,1000,28.634554675255078,-2490.5820257040373,0.01
281,1000,-55.9022143450497,-6068.829494837207,0.01
282,507,130.89744979940906,-1678.2187485291483,0.01
283,391,229.5705310880806,-1071.0531455837126,0.01
284,825,139.8991212903542,-1823.8791549977852,0.01
285,682,-66.95172811435276,-2192.305382924031,0.01
286,608,216.51982853027096,-1529.7832257284429,0.01
287,362,-4.449595157811814,-1941.633529965355,0.01
288,464,152.44832020999542,-1889.8875896837424,0.01
289,802,167.56213185490293,-2706.4249085676056,0.01
290,454,211.07086240062165,-1348.54262042926,0.01
291,330,28.948862767286585,-1581.0538032320603,0.01
292,787,162.54251570636288,-1833.1850579838938,0.01
293,1000,-44.16785552853858,-3807.166210494363,0.01
294,102,-79.70595987391681,-637.5680210848245,0.01
295,568,222.56355664024804,-1025.1422070411938,0.01
296,99,-133.5384414612445,-701.1789543635334,0.01
297,535,154.12917146754177,-1814.462035516004,0.01
298,498,175.47600786676315,-2371.3943307613013,0.01
299,613,191.5230224790168,-1423.0162145586626,0.01
300,570,183.33385186887688,-1361.5290552799058,0.01
301,486,230.13338754688343,-1331.089174185837,0.01
302,970,97.60949655626337,-2505.549090868254,0.01
303,695,165.40966332847822,-1255.1112061602948,0.01
304,942,131.55294576069812,-2894.646244740367,0.01
305,420,236.8739338737608,-1820.1436231279079,0.01
306,692,203.16385930504998,-2614.873072105101,0.01
307,700,155.96602614021185,-1727.3443374714593,0.01
308,1000,-46.641050088074174,-3426.0124657576316,0.01
309,795,164.1927277339164,-2147.0612762535,0.01
310,967,82.25961697619955,-2325.9450001253836,0.01
311,1000,-17.16847481045599,-2348.059747211951,0.01
312,1000,66.6338044257535,-2198.381223368535,0.01
313,1000,4.604239489165358,-3770.112371237733,0.01
314,452,210.73974229023554,-2142.822298159814,0.01
315,851,144.3657863990311,-2197.0165222433193,0.01
316,807,-153.70774045011754,-3924.86116639535,0.01
317,634,142.55141467448152,-1781.949343354473,0.01
318,242,202.7058347728178,-664.9956504447308,0.01
319,92,-72.5132652164231,-459.468929197339,0.01
320,1000,25.136417503866422,-3158.8010998820664,0.01
321,403,-54.89067959936161,-1383.936212767025,0.01
322,1000,-20.74569563124699,-2798.6206798316634,0.01
323,472,204.34408891010025,-1432.707449835774,0.01
324,537,230.0608474238474,-1635.062860028192,0.01
325,819,189.2231460129957,-3014.349338824211,0.01
326,434,235.73294153045632,-910.148423120102,0.01
327,647,225.44899366538604,-1706.8757689170461,0.01
328,149,-15.431941775118432,-758.612919030224,0.01
329,589,218.5710456817333,-1823.5869445609717,0.01
330,552,222.11742935653928,-1601.3946834010615,0.01
331,717,171.59885348559425,-2222.6051143532454,0.01
332,644,213.32035263684588,-2605.923336170043,0.01
333,343,276.64859274489385,-757.056945234946,0.01
334,1000,-38.75735966090464,-3357.1384468495125,0.01
335,486,240.11773803283606,-1009.8870857943484,0.01
336,1000,-15.605591517023253,-3848.2602564385975,0.01
337,218,16.633302860997176,-709.4488729199055,0.01
338,414,228.38499783610237,-969.6977036040407,0.01
339,583,226.66638843189037,-1841.042318339996,0.01
340,310,230.6525652956446,-925.8311206048122,0.01
341,337,-15.30551196701704,-1404.6253126922243,0.01
342,371,200.1061886601896,-1276.1806287621791,0.01
343,821,192.03995812269005,-2862.4961957767,0.01
344,130,-85.51107864751107,-968.7170945426315,0.01
345,698,194.71381690350552,-2249.81296211833,0.01
346,525,236.09845514911976,-1460.8654833613355,0.01
347,635,123.15011975062619,-1945.9996673284502,0.01
348,656,229.05524365963853,-2202.911505308692,0.01
349,653,217.0770841617151,-2294.4867965193453,0.01
350,740,188.52119893234288,-1701.5603787493576,0.01
351,834,154.03848694687528,-2174.0671391279525,0.01
352,726,160.61207147415314,-2386.9563785504,0.01
353,516,201.297662512581,-1660.2876457151172,0.01
354,467,198.72294478209793,-1407.0130100278368,0.01
355,583,208.0698833954367,-1606.876180531474,0.01
356,627,187.3747456836902,-1630.1092892808913,0.01
357,1000,-18.840440188820203,-4266.259448317166,0.01
358,677,-65.5399387596704,-3033.4025167608957,0.01
359,927,115.26936087695353,-2685.679803315509,0.01
360,1000,-5.250274111290655,-3219.0921407572505,0.01
361,935,104.25613405150368,-3090.081536385219,0.01
362,535,181.468836869489,-1790.5931664113916,0.01
363,958,152.18369318007018,-2777.455068751099,0.01
364,796,184.6256188652372,-2936.3239598111354,0.01
365,794,148.47601244116993,-1668.3840913260792,0.01
366,736,166.92350356836903,-2140.532624075627,0.01
367,452,230.50724262031662,-1155.7353429557938,0.01
368,811,152.5687507973642,-1985.5582828170718,0.01
369,642,192.07506240315615,-1982.7652623445356,0.01
370,902,122.23419074436457,-2625.451582903027,0.01
371,662,112.2668789628652,-1739.1241787978354,0.01
372,570,174.8199516792315,-1514.3974024347033,0.01
373,1000,61.35954587673109,-1998.9941110105744,0.01
374,122,41.91848014356489,-503.2822288305879,0.01
375,663,169.3854786576268,-2357.0809177459682,0.01
376,587,182.73327390568141,-1758.0092427632994,0.01
377,133,-147.8119023708541,-803.7390842690047,0.01
378,521,191.0846965381846,-1326.1289109254521,0.01
379,791,148.36487881565324,-1883.4986789226741,0.01
380,1000,-12.519877660328637,-3152.8328656221333,0.01
381,588,223.20804653482537,-912.2256478945485,0.01
382,701,209.9509969494654,-2931.0127460960634,0.01
383,673,165.843304166614,-1910.5302973659268,0.01
384,413,221.41968683499147,-1250.3728090637792,0.01
385,652,170.7863043208737,-1931.177796037507,0.01
386,586,232.74925450346745,-1591.1911505347593,0.01
387,1000,4.125922778533538,-3244.2698441784346,0.01
388,404,-45.443604828009526,-2009.547685886768,0.01
389,1000,37.71581038546829,-3515.7071201066233,0.01
390,978,128.46811591878085,-2491.579843176901,0.01
391,866,122.30552233968834,-2052.946546494691,0.01
392,452,239.87326660153064,-1487.9278012728576,0.01
393,593,213.8006485640386,-1721.5678935062795,0.01
394,207,255.48237600229857,-184.4264497062552,0.01
395,642,161.0760494785215,-1947.9288530572198,0.01
396,225,-5.766992369181807,-1135.0764017576964,0.01
397,736,136.491247107547,-1850.4642645884485,0.01
398,696,192.863990050582,-1488.5641177914918,0.01
399,442,219.92995235103228,-1129.6279500911062,0.01
400,631,200.60981230441507,-2511.3565995048457,0.01
401,534,232.2018486065816,-1726.4632310898576,0.01
402,1000,-42.53229665890354,-5187.095207542588,0.01
403,421,221.5337862849151,-891.6469257143875,0.01
404,445,189.2928880364895,-1546.947311826023,0.01
405,220,273.9321772810938,-308.01205220021103,0.01
406,899,157.28454846618308,-2193.0052942211587,0.01
407,644,176.83535534440205,-2266.3219203216127,0.01
408,240,-18.323998674900665,-1054.313736822373,0.01
409,272,254.30647342605536,-666.1478632773501,0.01
410,683,171.04227728976483,-2151.011911927976,0.01
411,740,-167.7195353265634,-2309.329009933667,0.01
412,770,171.47209214327154,-2127.5435873055853,0.01
413,848,148.89446812040416,-3029.5656988182022,0.01
414,742,169.64978142271642,-2066.2095573406855,0.01
415,761,135.53092059893277,-2352.1099990608577,0.01
416,1000,-20.23167340452744,-4402.566632017449,0.01
417,406,247.22988913889122,-802.617577387153,0.01
418,642,204.7167995576686,-1830.0541461350556,0.01
419,713,201.42091839680808,-2633.0836951349474,0.01
420,1000,16.266850440641463,-2885.70718979109,0.01
421,707,-108.54242984857851,-2423.6062751030586,0.01
422,54,-138.61720141105525,-387.2527754687535,0.01
423,1000,-23.842809020899416,-3921.9804608704376,0.01
424,743,-173.26049603598338,-3048.5206163530925,0.01
425,361,240.55111622719525,-818.9796187188255,0.01
426,809,162.37462579098906,-1535.219217196271,0.01
427,660,214.7564013599045,-1060.4065632127592,0.01
428,616,153.6167768043893,-2433.8423906239273,0.01
429,539,203.596530128886,-1488.7558117619528,0.01
430,1000,-15.791754221044087,-3522.825695617561,0.01
431,499,265.70496396861097,-1391.3913664302422,0.01
432,522,225.64353251724708,-1512.3840059580432,0.01
433,680,197.6478909592401,-2283.1800620215226,0.01
434,1000,-23.785744284198717,-3382.695844208737,0.01
435,745,-103.54911228948623,-3196.672293785534,0.01
436,761,165.65714542283942,-2168.148155563239,0.01
437,696,130.65395322408207,-2376.844898865616,0.01
438,633,158.17831429541465,-2289.418452050039,0.01
439,679,98.13819090824735,-2602.778168561453,0.01
440,609,182.1092821509467,-1924.879807024822,0.01
441,226,241.70253526625945,-334.27512932449594,0.01
442,653,183.0428759599417,-2128.775334071253,0.01
443,590,179.04847210309293,-1429.118793935671,0.01
444,1000,-8.721422187594545,-4176.740828924305,0.01
445,120,-58.366462615051475,-855.7532491243556,0.01
446,847,177.55334936781412,-3382.416933669375,0.01
447,552,198.74044087144227,-1598.6937005263837,0.01
448,1000,3.5030819217489784,-3826.031695704645,0.01
449,1000,-32.112255308912275,-4112.255831794484,0.01
450,1000,-31.04567900600388,-4876.4126125190005,0.01
451,133,-141.764226234585,-758.1214965694321,0.01
452,633,174.33833273268053,-1566.7436735411122,0.01
453,406,213.38693462079573,-963.1435227743343,0.01
454,491,217.5362392691938,-1516.9224048339495,0.01
455,618,173.26940125476108,-1811.717545887992,0.01
456,638,167.73094914408645,-1584.917794659353,0.01
457,553,201.86609630302877,-1819.8550232639811,0.01
458,491,210.6609954289479,-1333.317047746937,0.01
459,403,251.36931715562793,-886.5653525150212,0.01
460,529,174.17921632070016,-1844.508839681291,0.01
461,682,190.11859905641498,-2434.559269796036,0.01
462,614,168.89301246239438,-1781.2684054861525,0.01
463,584,-39.850096725246466,-1896.9144860215301,0.01
464,919,137.52788615704964,-2559.1523645989514,0.01
465,1000,-41.084023342430186,-3495.5018255538953,0.01
466,791,116.91899150286783,-2624.3727000458466,0.01
467,588,225.7252782592473,-1942.6452275707416,0.01
468,1000,13.45933489138903,-4033.461047320478,0.01
469,134,12.18834695108616,-522.9396987410224,0.01
470,997,87.46033135556065,-2550.8828952950525,0.01
471,657,180.9239955829792,-2519.847623785595,0.01
472,401,198.94008473040037,-1696.716162087269,0.01
473,115,-44.31733329005881,-789.2725808189093,0.01
474,600,216.03798995654955,-2199.951162432535,0.01
475,1000,-32.11113331333672,-3867.0653091708964,0.01
476,967,105.67639461259591,-2319.011437415546,0.01
477,427,242.4239728419559,-1348.805728247951,0.01
478,525,199.676775858695,-1792.2224431460781,0.01
479,262,199.16475473450592,-806.3151730199897,0.01
480,327,225.3168079538288,-561.1878755907981,0.01
481,573,234.46824148929082,-2113.399816560789,0.01
482,564,181.36820090681564,-1631.45113404744,0.01
483,1000,-54.41740742071924,-4351.395011498849,0.01
484,592,166.42424969829972,-2358.8813489138756,0.01
485,403,225.4112345155349,-1421.3931171030958,0.01
486,577,220.011014344043,-1803.061971599827,0.01
487,931,177.0384589248747,-2456.5869431461765,0.01
488,552,190.69838085292017,-1466.66115830283,0.01
489,613,151.84243730658136,-2217.364081193943,0.01
490,144,1.0375149908207106,-605.2539118205468,0.01
491,849,102.03453945656719,-3774.3654056246473,0.01
492,421,237.21797765878668,-1002.591781338632,0.01
493,941,-102.39122497638087,-3710.480726177555,0.01
494,871,122.36945978430904,-2882.8969527612503,0.01
495,766,-103.98039807854968,-2920.261721793778,0.01
496,559,138.87297054646825,-2838.781785495706,0.01
497,1000,-14.902475365826971,-3811.649374884017,0.01
498,389,250.70740308518882,-1226.8383685424062,0.01
499,612,171.14742705418587,-2445.6678823009665,0.01
500,674,168.6959942917578,-2227.351610077768,0.01
501,451,3.954285521481168,-1317.0884877690562,0.01
502,265,228.8851545417511,-854.5423523360995,0.01
503,568,205.67417903752346,-2066.5810819088097,0.01
504,127,-53.94734620548765,-801.8451514464232,0.01
505,130,-140.98580168063626,-828.4321036209989,0.01
