ep,step,score,aug_score,exploration_rate
546,379,164.4540417350791,-635.0304680632694,0.01
547,265,263.83220158504344,-743.2310019120473,0.01
548,613,251.00558374824607,-350.21379337364203,0.01
549,116,-44.02507801189845,-1112.386037601379,0.01
550,276,218.26877653773317,-561.2645793269628,0.01
551,289,223.96849790065735,-393.34094778458416,0.01
552,288,195.48146660486515,-419.3045094662765,0.01
553,201,-212.19670255156944,-1193.5199333955595,0.01
554,306,174.41886477824505,-827.4353129165222,0.01
555,78,-19.26139246821289,-517.856683322786,0.01
556,122,-127.31385012798683,-938.1194299500311,0.01
557,78,-40.6624807704315,-528.120537428938,0.01
558,195,226.28620824522167,-1006.278083112772,0.01
559,741,141.02022760095088,-1743.6932004940338,0.01
560,271,231.62390985141735,-650.0774971882362,0.01
561,234,260.7331511538705,-962.2438707999786,0.01
562,259,251.59739934722535,-415.1475692505519,0.01
563,323,156.71315964694858,-1381.7050469255817,0.01
564,496,-172.42758144923522,-1488.6479952932193,0.01
565,233,241.40599133976315,-493.23792914446915,0.01
566,507,258.1938622367518,-861.4779110487585,0.01
567,206,238.66745814131255,-587.1274475179634,0.01
568,177,241.5760173941179,-571.8873328778038,0.01
569,98,-10.777970094471613,-835.2387206589386,0.01
570,317,239.95081712966999,-364.3178420805408,0.01
571,177,256.38572458847926,-379.6386111251115,0.01
572,263,264.85951763946446,-563.1351892613258,0.01
573,793,147.8305775292709,-759.0145152211736,0.01
574,163,258.3354350715131,-377.2431891853735,0.01
575,191,284.4068375708239,-403.1265096819327,0.01
576,167,271.61686028877483,-347.09296341578226,0.01
577,206,223.53619998528433,-552.4026482583929,0.01
578,307,180.62018610037472,-816.7814381651008,0.01
579,514,257.4144137605889,-305.92342283792357,0.01
580,245,228.17821072915208,-916.8297479810412,0.01
581,276,259.6753897127608,-801.8737226026442,0.01
582,292,237.260829628198,-650.4033723671589,0.01
583,227,253.3805548562738,-739.8085604875746,0.01
584,326,297.45231756629846,-327.02369889031166,0.01
585,185,306.16472243525715,-237.5411441728133,0.01
586,577,-169.13464326748505,-1354.5118892142123,0.01
587,214,240.50335765944556,-696.9066024896439,0.01
588,214,242.77076342625645,-865.4428691275583,0.01
589,420,260.7880920843293,-1024.8511827507944,0.01
590,338,193.83731567870188,-608.2405551751243,0.01
591,225,283.9460939461469,-449.6549735111997,0.01
592,182,-102.19483688764304,-1398.5923525720082,0.01
593,592,180.7465787292728,-969.0112096941759,0.01
594,387,172.48293615192893,-1008.2004691111856,0.01
595,217,276.3519171621504,-375.6911237681425,0.01
596,291,238.61755457704456,-397.8595764772273,0.01
597,281,238.75587955750913,-528.2556837733792,0.01
598,544,181.1940371279229,-815.6513345137596,0.01
599,62,-22.072539807862015,-504.2089233115372,0.01
600,238,237.7240499301748,-577.0888113299676,0.01
601,199,294.5729155268871,-328.27923579264325,0.01
602,193,266.2531545175932,-360.02986364301796,0.01
603,111,-69.7382064749533,-1085.0322493751576,0.01
604,169,228.17134424683692,-409.266275692609,0.01
605,199,271.3743276539458,-371.9552849521558,0.01
606,306,9.865288585040616,-1340.3754875003708,0.01
607,214,246.78136409127217,-584.0147393221768,0.01
608,210,271.0907635180425,-756.8561726863102,0.01
609,165,267.79086836547174,-315.95219674237427,0.01
610,265,249.34469572366737,-473.5506804370739,0.01
611,196,269.9907095234538,-393.31344514222195,0.01
612,236,238.91791802805477,-696.9077532018496,0.01
613,101,-63.333851471816914,-748.0418711251514,0.01
614,173,276.2937238405465,-284.99680035742887,0.01
615,143,247.98193954927024,-547.18465091247,0.01
616,175,271.0367150082366,-273.17408039335913,0.01
617,338,200.78614415960558,-913.9056670769472,0.01
618,161,270.04710123070174,-320.46209194337354,0.01
619,175,281.9298245640193,-305.2057626611834,0.01
620,298,282.04349321379095,-359.5792296044923,0.01
621,151,272.6570907588583,-305.89818862923414,0.01
622,351,222.21236316338545,-782.9690343639545,0.01
623,562,202.7897720049333,-830.084873502611,0.01
624,243,238.39759819641768,-865.6463431337465,0.01
625,173,265.8930407837845,-742.7246214495154,0.01
626,625,146.68102888853952,-1442.076761674273,0.01
627,499,173.2514166449489,-746.0089732204267,0.01
628,260,253.36598154266267,-562.6649817491866,0.01
629,195,269.35049536432166,-339.6935710701136,0.01
630,246,245.55507152088842,-550.1796867444277,0.01
631,185,270.6366985186854,-311.65634565866463,0.01
632,280,224.741329634993,-763.4482653248477,0.01
633,380,204.20874211526046,-845.4556412593591,0.01
634,183,276.5533572919246,-783.1904371541867,0.01
635,191,278.68173029373816,-396.8873660722054,0.01
636,984,199.5315171356532,-1768.884416339239,0.01
637,208,259.7217904804154,-402.15425798624085,0.01
638,1000,132.91322865446625,-731.7434799154995,0.01
639,102,2.053777470869136,-817.1572228915411,0.01
640,215,278.29955441502045,-555.5824432431519,0.01
641,379,-122.08066105464863,-1213.015341132128,0.01
642,342,234.43761764004728,-732.1778260314229,0.01
643,118,-183.5828462112781,-1196.786253392704,0.01
644,190,234.80137645183925,-522.6161394944506,0.01
645,197,236.9690441015541,-591.8945556965059,0.01
646,256,308.5847057448693,-886.9746543513609,0.01
647,161,285.5458749956015,-301.68789728229444,0.01
648,173,298.8008492774596,-172.3795149001026,0.01
649,207,260.41639368337246,-703.6626897186572,0.01
650,278,234.69663911889236,-352.2371919024136,0.01
651,409,249.78123368273282,-1502.6108511952043,0.01
652,214,245.01445496854723,-473.293355261633,0.01
653,111,-149.2023526804001,-762.6368729394336,0.01
654,262,261.05891218761997,-725.8013159402958,0.01
655,93,10.847952567057987,-653.9318126849653,0.01
656,214,278.3541516855263,-637.5216843344601,0.01
657,235,263.75010660628396,-711.6320209681282,0.01
658,200,29.935899584207306,-1354.7025407267483,0.01
659,120,41.255268054970486,-909.3610943344394,0.01
660,374,229.792726034914,-743.5804127206454,0.01
661,701,244.71675320682718,-291.2411548752276,0.01
662,194,294.6274383566697,-386.9005589411471,0.01
663,105,44.89087046193927,-506.68365968903487,0.01
664,203,253.03058968339246,-645.7232412215038,0.01
665,180,273.19062302751115,-286.81364918560723,0.01
666,82,-25.75189384212206,-793.4030314027276,0.01
667,539,161.3909542814058,-1090.534314357836,0.01
668,270,227.0830010213549,-687.0614286735063,0.01
669,185,271.1509671971307,-308.2728601991095,0.01
670,115,17.326684924787543,-719.1771157434997,0.01
671,223,248.80098179862068,-571.2163385025738,0.01
672,178,249.89083725453702,-642.1074616400763,0.01
673,220,231.9865670534498,-475.3050945627325,0.01
674,212,237.0481985748542,-789.0393356153005,0.01
675,278,-43.94309867168509,-1227.6724353059628,0.01
676,215,238.88160630026525,-513.4663246378567,0.01
677,466,-355.92591842859133,-883.5911584854036,0.01
678,187,287.7103927167959,-310.7780039676104,0.01
679,194,257.58616135507924,-400.05263942008725,0.01
680,290,234.89864139727138,-579.9363143739489,0.01
681,332,267.24637471622634,-1187.7816323794534,0.01
682,226,239.25821036640787,-758.843040697373,0.01
683,171,249.6455751418385,-509.0656879485341,0.01
684,305,247.46647349628142,-1187.7905233284737,0.01
685,209,244.76929745762203,-484.8477807197768,0.01
686,168,271.6665244664955,-334.24797409933933,0.01
687,246,274.2454516406093,-794.9937677405159,0.01
688,218,250.0697379103172,-639.4499479928973,0.01
689,207,258.0981921246581,-812.5524572627296,0.01
690,200,312.4256923109033,-223.7548979945816,0.01
691,185,254.13810890955986,-532.7416219204083,0.01
692,161,271.3632308317151,-308.88960085422406,0.01
693,295,-56.26679136871117,-1227.7572384428863,0.01
694,299,256.1516779196123,-785.1166500802467,0.01
695,166,281.5137569061106,-317.78354829972625,0.01
696,210,270.7686609443142,-451.53621420787124,0.01
697,192,264.25389315523006,-441.82027942678155,0.01
698,204,257.8207735989273,-465.89701459178843,0.01
699,220,263.0483109889291,-822.2679678268067,0.01
700,603,-257.8723967599206,-2325.5778303556144,0.01
701,296,298.6579330190599,-594.0137167533223,0.01
702,296,288.2115740447879,-497.45434247049377,0.01
703,425,260.48960113511407,-624.6105313293172,0.01
704,159,9.80050159292702,-739.9272245946304,0.01
705,309,202.81630376814894,-873.1673544086976,0.01
706,149,247.10729363297827,-487.6497077731268,0.01
707,205,281.63566277012137,-547.6326039109064,0.01
708,240,283.99727853508693,-636.3923364269535,0.01
709,162,261.2575096841016,-601.5546663988512,0.01
710,303,232.38815190323345,-529.0692766267409,0.01
711,175,256.16083215288273,-421.48633093974183,0.01
712,269,273.3211723323496,-281.29016963689844,0.01
713,220,271.4958512167034,-820.0528149932254,0.01
714,200,259.9763254790905,-383.2901038632388,0.01
715,180,265.3845397876786,-342.6432151418199,0.01
716,368,213.9336251713969,-963.9203932541704,0.01
717,155,253.8869031126609,-405.5035545335615,0.01
718,183,260.7173332504708,-372.14488039233123,0.01
719,199,261.5943303075868,-641.4409303921018,0.01
720,130,34.825076609445716,-1071.1872477833494,0.01
721,179,-10.636689003417999,-862.6342265115593,0.01
722,381,231.65910072638533,-741.0658921951893,0.01
723,165,272.0742209603306,-312.6925230796226,0.01
724,687,148.3310104047203,-844.8286578668245,0.01
